Cultivo,Campaña,Semana,Zona,Siembra,CC_Mala (%),CC_Regular (%),CC_Normal (%),CC_Buena (%),CC_Excelente (%),CH_Sequía (%),CH_Regular_1 (%),CH_Adecuada (%),CH_Óptima (%),CH_Exceso (%),Macollaje (%),Encañazón (%),Espigazón (%),Grano Pastoso (%),Madurez Fisiológica (%),Cosecha (%)
Trigo,2018/19,24,VII,22,0,0,35,65,0,0,0,38,33,29,0,0,0,0,0,0
Trigo,2018/19,24,IX,18,0,0,50,50,0,0,14,44,42,0,0,0,0,0,0,0
Trigo,2018/19,24,X,13,0,2,45,53,0,0,0,35,49,16,0,0,0,0,0,0
Trigo,2018/19,24,XI,12,0,0,50,50,0,0,0,63,32,5,0,0,0,0,0,0
Trigo,2018/19,24,XII,9,0,6,38,56,0,0,5,33,32,30,0,0,0,0,0,0
Trigo,2018/19,27,TOTAL,7.920.655.738,1,10,51,36,3,7,20,48,24,1,9.798.360.656,447.540.984,0,0,0,0
Trigo,2018/19,25,I,92,0,21,31,36,12,26,41,33,0,0,12,0,0,0,0,0
Trigo,2018/19,25,II,68,0,0,75,25,0,0,16,55,29,0,0,0,0,0,0,0
Trigo,2018/19,25,III,75,0,13,68,19,0,0,25,62,13,0,0,0,0,0,0,0
Trigo,2018/19,25,IV,60,0,11,27,62,0,9,10,55,26,0,0,0,0,0,0,0
Trigo,2018/19,25,V,62,0,0,84,13,3,0,22,63,15,0,0,0,0,0,0,0
Trigo,2018/19,25,VI,55,0,0,20,72,8,0,14,41,45,0,0,0,0,0,0,0
Trigo,2018/19,25,VII,31,0,0,28,72,0,0,0,44,40,16,0,0,0,0,0,0
Trigo,2018/19,25,IX,30,0,5,52,43,0,0,17,47,36,0,0,0,0,0,0,0
Trigo,2018/19,25,X,27,0,13,39,48,0,0,0,42,47,11,0,0,0,0,0,0
Trigo,2018/19,25,XI,23,0,0,44,56,0,0,0,75,21,4,0,0,0,0,0,0
Trigo,2018/19,25,XII,21,0,4,37,59,0,0,7,35,36,22,0,0,0,0,0,0
Trigo,2018/19,28,TOTAL,8.717.622.951,1,11,48,37,3,7,22,49,21,2,1.313.770.492,959.016.393,0,0,0,0
Trigo,2018/19,26,I,100,0,28,39,28,5,20,56,24,0,0,27,0,0,0,0,0
Trigo,2018/19,26,II,92,0,0,77,20,3,5,22,51,22,0,7,0,0,0,0,0
Trigo,2018/19,26,III,97,0,25,60,15,0,17,31,48,4,0,6,0,0,0,0,0
Trigo,2018/19,26,IV,81,0,14,30,56,0,12,7,60,21,0,0,0,0,0,0,0
Trigo,2018/19,26,V,75,0,7,72,21,0,0,18,76,6,0,5,0,0,0,0,0
Trigo,2018/19,26,VI,72,0,0,36,64,0,0,18,46,36,0,3,0,0,0,0,0
Trigo,2018/19,26,VII,67,0,0,16,69,15,0,11,51,35,3,0,0,0,0,0,0
Trigo,2018/19,26,IX,43,0,13,47,40,0,0,21,45,34,0,0,0,0,0,0,0
Trigo,2018/19,26,X,47,0,21,36,43,0,0,3,55,42,0,0,0,0,0,0,0
Trigo,2018/19,26,XI,40,0,0,52,48,0,0,15,61,24,0,0,0,0,0,0,0
Trigo,2018/19,26,XII,31,0,9,44,47,0,0,19,42,30,9,0,0,0,0,0,0
Trigo,2018/19,29,TOTAL,9.252.377.049,1,15,47,33,5,6,25,52,15,2,2.001.721.311,1.787.704.918,0,0,0,0
Trigo,2018/19,27,I,100,4,32,44,13,7,44,39,11,6,0,38,7,0,0,0,0
Trigo,2018/19,27,II,98,0,0,86,14,0,11,16,57,16,0,22,0,0,0,0,0
Trigo,2018/19,27,III,99,0,15,68,17,0,8,20,59,13,0,19,0,0,0,0,0
Trigo,2018/19,27,IV,87,0,10,36,54,0,11,16,55,18,0,0,0,0,0,0,0
Trigo,2018/19,27,V,90,0,13,63,24,0,6,25,64,5,0,18,0,0,0,0,0
Trigo,2018/19,27,VI,87,0,0,39,61,0,0,23,44,33,0,15,0,0,0,0,0
Trigo,2018/19,27,VII,75,0,0,18,63,19,0,15,47,38,0,0,0,0,0,0,0
Trigo,2018/19,27,IX,62,0,18,50,32,0,0,18,49,33,0,0,0,0,0,0,0
Trigo,2018/19,27,X,60,0,25,31,36,8,0,0,38,51,11,0,0,0,0,0,0
Trigo,2018/19,27,XI,59,0,5,57,34,4,0,28,54,18,0,0,0,0,0,0,0
Trigo,2018/19,27,XII,55,0,6,43,51,0,0,13,55,32,0,0,0,0,0,0,0
Trigo,2018/19,30,TOTAL,9.557.786.885,0,9,46,34,10,2,19,51,23,3,3.107.704.918,3.496.721.311,191.803.279,0,0,0
Trigo,2018/19,28,I,100,6,19,51,24,0,32,43,21,4,0,43,15,0,0,0,0
Trigo,2018/19,28,II,100,0,0,69,26,5,10,13,56,21,0,27,0,0,0,0,0
Trigo,2018/19,28,III,100,0,18,58,21,3,15,28,52,5,0,25,0,0,0,0,0
Trigo,2018/19,28,IV,96,0,4,49,47,0,19,18,51,12,0,7,0,0,0,0,0
Trigo,2018/19,28,V,95,0,10,59,27,4,4,30,54,9,3,22,0,0,0,0,0
Trigo,2018/19,28,VI,98,0,11,34,55,0,0,27,51,22,0,20,0,0,0,0,0
Trigo,2018/19,28,VII,85,0,7,29,53,11,0,14,56,30,0,0,0,0,0,0,0
Trigo,2018/19,28,IX,73,0,31,45,24,0,0,24,42,30,4,3,0,0,0,0,0
Trigo,2018/19,28,X,71,0,10,37,41,12,0,5,40,53,2,0,0,0,0,0,0
Trigo,2018/19,28,XI,69,0,10,68,22,0,0,34,61,5,0,0,0,0,0,0,0
Trigo,2018/19,28,XII,66,0,4,39,57,0,0,7,51,36,6,0,0,0,0,0,0
Trigo,2018/19,31,TOTAL,9.733.770.492,0,7,47,36,10,3,17,52,24,4,4.221.639.344,7.886.885.246,639.344.262,0,0,0
Trigo,2018/19,29,I,100,10,22,56,12,0,22,51,27,0,0,56,22,0,0,0,0
Trigo,2018/19,29,II,100,0,5,57,27,11,5,27,53,15,0,36,5,0,0,0,0
Trigo,2018/19,29,III,100,0,22,64,14,0,15,37,48,0,0,31,0,0,0,0,0
Trigo,2018/19,29,IV,99,0,15,44,41,0,15,17,58,10,0,15,0,0,0,0,0
Trigo,2018/19,29,V,97,0,14,56,30,0,11,26,58,5,0,28,0,0,0,0,0
Trigo,2018/19,29,VI,100,0,22,31,47,0,0,30,55,15,0,31,0,0,0,0,0
Trigo,2018/19,29,VII,94,0,6,36,50,8,0,10,62,28,0,3,0,0,0,0,0
Trigo,2018/19,29,IX,82,0,25,42,29,4,2,18,55,24,1,7,0,0,0,0,0
Trigo,2018/19,29,X,75,0,4,38,40,18,0,8,45,41,6,11,0,0,0,0,0
Trigo,2018/19,29,XI,83,0,18,63,19,0,0,41,56,3,0,4,0,0,0,0,0
Trigo,2018/19,29,XII,79,0,6,40,36,18,0,11,54,28,7,2,0,0,0,0,0
Trigo,2018/19,32,TOTAL,9.871.967.213,0,5,48,32,15,1,19,52,25,3,53.2,1.148.688.525,1.086.885.246,0,0,0
Trigo,2018/19,30,I,100,6,20,50,20,4,20,59,21,0,0,71,29,3,0,0,0
Trigo,2018/19,30,II,100,0,0,61,29,10,0,25,57,18,0,48,16,0,0,0,0
Trigo,2018/19,30,III,100,0,13,66,21,0,0,34,66,0,0,40,0,0,0,0,0
Trigo,2018/19,30,IV,100,0,20,36,39,5,13,20,61,6,0,24,0,0,0,0,0
Trigo,2018/19,30,V,100,0,3,39,36,22,0,16,63,21,0,39,0,0,0,0,0
Trigo,2018/19,30,VI,100,0,15,28,40,17,0,23,59,18,0,42,3,0,0,0,0
Trigo,2018/19,30,VII,100,0,0,58,42,0,0,2,48,50,0,16,0,0,0,0,0
Trigo,2018/19,30,IX,90,0,14,45,41,0,0,15,49,36,0,18,0,0,0,0,0
Trigo,2018/19,30,X,80,0,0,29,46,25,0,0,41,50,9,19,0,0,0,0,0
Trigo,2018/19,30,XI,88,0,2,56,31,11,0,26,46,21,7,17,0,0,0,0,0
Trigo,2018/19,30,XII,85,0,0,43,33,24,0,2,41,46,11,13,0,0,0,0,0
Trigo,2018/19,33,TOTAL,100,1,7,41,37,13,2,21,47,27,3,6.513.114.754,1.626.147.541,153.442.623,0,0,0
Trigo,2018/19,31,I,100,3,31,47,19,0,29,56,15,0,0,82,40,10,0,0,0
Trigo,2018/19,31,II,100,0,0,49,35,16,0,19,61,20,0,61,25,0,0,0,0
Trigo,2018/19,31,III,100,0,8,68,24,0,0,39,61,0,0,51,10,0,0,0,0
Trigo,2018/19,31,IV,100,0,9,45,41,5,3,11,77,9,0,39,5,0,0,0,0
Trigo,2018/19,31,V,100,0,6,40,35,19,7,22,57,14,0,51,8,0,0,0,0
Trigo,2018/19,31,VI,100,0,10,40,38,12,0,25,63,12,0,55,9,0,0,0,0
Trigo,2018/19,31,VII,100,0,0,50,43,7,0,0,41,52,7,27,0,0,0,0,0
Trigo,2018/19,31,IX,96,0,4,52,44,0,0,3,56,41,0,27,0,0,0,0,0
Trigo,2018/19,31,X,89,0,3,35,43,19,0,0,45,42,13,28,0,0,0,0,0
Trigo,2018/19,31,XI,92,0,4,50,36,10,0,17,53,26,4,26,0,0,0,0,0
Trigo,2018/19,31,XII,88,0,3,44,31,22,0,0,42,52,6,21,0,0,0,0,0
Trigo,2018/19,34,TOTAL,100,2,9,39,38,12,7,23,43,25,3,7.773.360.656,2.249.508.197,3.142.622.951,0,0,0
Trigo,2018/19,35,TOTAL,100,3,12,39,37,10,9,29,44,17,2,8.595.327.869,2.942.459.016,6.031.967.213,0,0,0
Trigo,2018/19,32,I,100,0,41,56,3,0,11,67,22,0,0,90,46,17,0,0,0
Trigo,2018/19,32,II,100,0,3,83,14,0,0,32,64,4,0,74,30,0,0,0,0
Trigo,2018/19,32,III,100,0,8,89,3,0,0,48,52,0,0,60,15,0,0,0,0
Trigo,2018/19,32,IV,100,0,4,34,38,24,8,32,47,13,0,45,12,0,0,0,0
Trigo,2018/19,32,V,100,0,1,55,44,0,0,4,73,23,0,65,14,0,0,0,0
Trigo,2018/19,32,VI,100,0,4,62,34,0,0,11,76,13,0,67,16,0,0,0,0
Trigo,2018/19,32,VII,100,0,0,13,46,41,0,0,46,50,4,35,0,0,0,0,0
Trigo,2018/19,32,IX,100,0,3,30,37,30,0,18,49,32,1,39,0,0,0,0,0
Trigo,2018/19,32,X,94,0,0,48,52,0,0,6,53,37,4,41,0,0,0,0,0
Trigo,2018/19,32,XI,97,0,0,29,40,31,0,13,56,31,0,39,0,0,0,0,0
Trigo,2018/19,32,XII,92,0,0,31,43,26,0,0,19,64,17,32,0,0,0,0,0
Trigo,2018/19,36,TOTAL,100,3,13,37,38,10,10,32,39,17,2,9.230.163.934,39.35,1.018.770.492,0,0,0
Trigo,2018/19,33,I,100,14,31,35,15,5,24,51,25,0,0,100,59,24,0,0,0
Trigo,2018/19,33,II,100,0,19,72,9,0,0,41,59,0,0,88,42,0,0,0,0
Trigo,2018/19,33,III,100,0,20,75,5,0,0,55,45,0,0,72,23,0,0,0,0
Trigo,2018/19,33,IV,100,0,6,33,50,11,9,30,51,10,0,56,17,0,0,0,0
Trigo,2018/19,33,V,100,0,6,43,38,13,0,24,54,22,0,77,20,0,0,0,0
Trigo,2018/19,33,VI,100,0,0,48,43,9,0,19,60,21,0,80,23,0,0,0,0
Trigo,2018/19,33,VII,100,0,0,23,49,28,0,0,63,36,1,49,0,0,0,0,0
Trigo,2018/19,33,IX,100,0,0,34,41,25,0,9,42,49,0,48,0,0,0,0,0
Trigo,2018/19,33,X,100,2,14,26,42,16,0,0,35,43,22,52,0,0,0,0,0
Trigo,2018/19,33,XI,100,0,0,16,60,24,0,9,49,42,0,48,0,0,0,0,0
Trigo,2018/19,33,XII,100,0,0,32,54,14,0,2,25,67,6,45,0,0,0,0,0
Trigo,2018/19,37,TOTAL,100,5,16,32,39,9,16,33,39,12,0,9.781.721.311,5.158.360.656,1.792.868.852,0.2,0,0
Trigo,2018/19,34,I,100,7,42,38,13,0,37,55,8,0,0,100,70,33,0,0,0
Trigo,2018/19,34,II,100,0,11,57,25,7,2,33,54,11,0,100,50,8,0,0,0
Trigo,2018/19,34,III,100,2,15,60,17,6,15,47,31,7,0,85,31,0,0,0,0
Trigo,2018/19,34,IV,100,0,15,44,37,4,12,35,48,5,0,69,28,0,0,0,0
Trigo,2018/19,34,V,100,0,0,37,46,17,1,11,59,26,3,92,30,0,0,0,0
Trigo,2018/19,34,VI,100,6,8,35,46,5,11,32,45,12,0,95,32,3,0,0,0
Trigo,2018/19,34,VII,100,0,1,31,36,32,2,12,41,40,5,63,7,0,0,0,0
Trigo,2018/19,34,IX,100,0,5,39,44,12,0,6,58,36,0,60,0,0,0,0,0
Trigo,2018/19,34,X,100,0,7,33,48,12,0,10,44,29,17,65,0,0,0,0,0
Trigo,2018/19,34,XI,100,0,5,31,53,11,0,15,57,28,0,62,0,0,0,0,0
Trigo,2018/19,34,XII,100,0,0,34,51,15,0,4,42,54,0,58,0,0,0,0,0
Trigo,2018/19,38,TOTAL,100,4,15,38,36,7,13,37,38,12,0,100,6.355.163.934,2.587.786.885,639.344.262,0,0
Trigo,2018/19,35,I,100,10,53,34,3,0,41,59,0,0,0,100,82,41,0,0,0
Trigo,2018/19,35,II,100,0,16,51,33,0,24,28,48,0,0,100,63,17,0,0,0
Trigo,2018/19,35,III,100,10,22,44,24,0,23,55,22,0,0,98,40,0,0,0,0
Trigo,2018/19,35,IV,100,0,12,41,32,15,5,43,45,7,0,81,39,0,0,0,0
Trigo,2018/19,35,V,100,0,4,34,59,3,0,10,68,22,0,100,38,0,0,0,0
Trigo,2018/19,35,VI,100,11,7,48,34,0,5,33,57,5,0,100,40,15,0,0,0
Trigo,2018/19,35,VII,100,0,12,27,38,23,5,26,42,27,0,75,19,0,0,0,0
Trigo,2018/19,35,IX,100,0,7,37,33,23,0,19,52,27,2,72,0,0,0,0,0
Trigo,2018/19,35,X,100,0,13,45,42,0,0,23,53,18,6,78,0,0,0,0,0
Trigo,2018/19,35,XI,100,0,3,37,39,21,0,29,48,23,0,62,0,0,0,0,0
Trigo,2018/19,35,XII,100,0,0,36,46,18,3,9,50,35,3,70,0,0,0,0,0
Trigo,2018/19,36,I,100,19,44,31,6,0,48,52,0,0,0,100,96,53,0,0,0
Trigo,2018/19,39,TOTAL,100,4,17,38,33,8,12,38,34,16,1,100,7.449.754.098,3.772.131.148,2.676.229.508,191.803.279,0
Trigo,2018/19,36,II,100,0,23,59,18,0,30,31,39,0,0,100,77,30,0,0,0
Trigo,2018/19,36,III,100,5,20,58,17,0,16,65,19,0,0,100,54,7,0,0,0
Trigo,2018/19,36,IV,100,5,19,47,22,7,22,51,24,3,0,95,52,5,0,0,0
Trigo,2018/19,36,V,100,0,3,39,43,15,0,13,61,26,0,100,47,2,0,0,0
Trigo,2018/19,36,VI,100,0,13,46,29,12,0,34,51,15,0,100,48,23,0,0,0
Trigo,2018/19,36,VII,100,0,7,26,55,12,0,21,35,40,4,89,30,0,0,0,0
Trigo,2018/19,36,IX,100,7,12,19,49,13,1,36,48,15,0,84,9,0,0,0,0
Trigo,2018/19,36,X,100,0,11,40,31,18,0,19,54,23,4,81,7,0,0,0,0
Trigo,2018/19,36,XI,100,0,10,25,53,12,10,44,35,11,0,74,3,0,0,0,0
Trigo,2018/19,36,XII,100,0,2,19,57,22,7,11,56,26,0,81,9,0,0,0,0
Trigo,2018/19,37,I,100,23,49,17,11,0,63,37,0,0,0,100,100,67,3,0,0
Trigo,2018/19,40,TOTAL,100,3,15,40,34,8,12,32,35,19,2,100,8.352.459.016,500.557.377,5.019.672.131,1.836.885.246,0
Trigo,2018/19,37,II,100,0,31,44,25,0,37,40,23,0,0,100,91,43,0,0,0
Trigo,2018/19,37,III,100,16,17,44,21,2,31,48,16,5,0,100,67,22,0,0,0
Trigo,2018/19,37,IV,100,8,38,35,19,0,33,52,15,0,0,100,65,18,0,0,0
Trigo,2018/19,37,V,100,0,15,47,30,8,8,25,50,17,0,100,60,14,0,0,0
Trigo,2018/19,37,VI,100,6,21,32,34,7,15,41,39,5,0,100,61,35,0,0,0
Trigo,2018/19,37,VII,100,0,11,31,43,15,4,25,39,32,0,100,44,4,0,0,0
Trigo,2018/19,37,IX,100,0,6,28,61,5,0,35,65,0,0,97,20,0,0,0,0
Trigo,2018/19,37,X,100,0,0,33,48,19,3,22,61,14,0,94,19,0,0,0,0
Trigo,2018/19,37,XI,100,0,3,26,56,15,0,36,51,13,0,88,16,0,0,0,0
Trigo,2018/19,37,XII,100,0,0,17,64,19,0,15,72,13,0,93,22,0,0,0,0
Trigo,2018/19,38,I,100,15,48,29,8,0,52,44,4,0,0,100,100,81,10,0,0
Trigo,2018/19,38,II,100,4,25,37,34,0,28,38,30,4,0,100,100,55,0,0,0
Trigo,2018/19,38,III,100,13,26,41,20,0,24,63,13,0,0,100,81,34,0,0,0
Trigo,2018/19,38,IV,100,5,28,41,24,2,27,54,19,0,0,100,78,31,0,0,0
Trigo,2018/19,38,V,100,0,11,49,36,4,12,31,44,13,0,100,73,25,0,0,0
Trigo,2018/19,38,VI,100,0,4,63,33,0,4,47,44,5,0,100,75,44,0,0,0
Trigo,2018/19,38,VII,100,3,17,27,45,8,12,36,29,23,0,100,59,17,0,0,0
Trigo,2018/19,38,IX,100,4,15,39,29,13,5,39,54,2,0,100,33,0,0,0,0
Trigo,2018/19,38,X,100,0,2,29,47,22,0,18,59,23,0,100,31,0,0,0,0
Trigo,2018/19,38,XI,100,0,3,32,48,17,0,19,63,18,0,100,28,0,0,0,0
Trigo,2018/19,38,XII,100,0,4,23,56,17,2,19,57,22,0,100,34,0,0,0,0
Trigo,2018/19,41,TOTAL,100,6,19,38,31,6,16,34,32,16,2,100,8.888.442.623,5.628.196.721,8.629.508.197,3.870.491.803,387.279.226
Trigo,2018/19,39,I,100,32,41,24,3,0,67,32,1,0,0,100,100,97,26,3,0
Trigo,2018/19,39,II,100,7,13,55,25,0,14,40,39,7,0,100,100,79,11,0,0
Trigo,2018/19,39,III,100,6,31,50,13,0,18,72,10,0,0,100,95,49,0,0,0
Trigo,2018/19,39,IV,100,6,44,35,15,0,34,66,0,0,0,100,91,43,0,0,0
Trigo,2018/19,39,V,100,2,19,38,28,13,9,46,29,16,0,100,86,40,2,0,0
Trigo,2018/19,39,VI,100,0,12,58,25,5,0,44,43,13,0,100,92,58,0,0,0
Trigo,2018/19,39,VII,100,0,10,31,56,3,0,21,42,37,0,100,73,31,0,0,0
Trigo,2018/19,39,IX,100,9,17,29,42,3,11,47,42,0,0,100,45,6,0,0,0
Trigo,2018/19,39,X,100,0,0,25,45,30,0,16,49,33,2,100,44,9,0,0,0
Trigo,2018/19,39,XI,100,0,11,36,41,12,11,35,50,4,0,100,31,0,0,0,0
Trigo,2018/19,39,XII,100,0,0,17,58,25,0,5,49,38,8,100,46,4,0,0,0
Trigo,2018/19,42,TOTAL,100,8,22,36,30,4,16,35,34,14,1,100,9.213.306.452,6.415.645.161,1.441.451.613,5.376.612.903,1.2
Trigo,2018/19,40,I,100,27,36,33,4,0,62,29,9,0,0,100,100,100,44,18,0
Trigo,2018/19,40,II,100,2,8,49,33,8,4,30,41,16,0,100,100,93,26,9,0
Trigo,2018/19,40,III,100,4,24,46,22,4,21,58,18,3,0,100,100,62,0,0,0
Trigo,2018/19,40,IV,100,0,49,45,6,0,26,61,13,0,0,100,100,56,0,0,0
Trigo,2018/19,40,V,100,5,16,33,35,11,14,43,35,8,0,100,99,53,2,0,0
Trigo,2018/19,40,VI,100,4,21,54,21,0,14,45,36,5,0,100,100,71,0,0,0
Trigo,2018/19,40,VII,100,0,2,39,48,11,2,14,34,45,5,100,85,46,0,0,0
Trigo,2018/19,40,IX,100,0,12,39,49,0,0,38,53,9,0,100,57,19,0,0,0
Trigo,2018/19,40,X,100,0,6,33,37,24,0,0,42,40,18,100,56,23,0,0,0
Trigo,2018/19,40,XI,100,0,2,44,46,8,0,39,47,14,0,100,44,4,0,0,0
Trigo,2018/19,40,XII,100,0,0,10,61,29,0,0,47,48,5,100,59,16,0,0,0
Trigo,2018/19,43,TOTAL,100,7,22,36,29,6,9,37,36,15,3,100,9.657.419.355,75.475,2.339.919.355,8.287.096.774,2.813.570.275
Trigo,2018/19,41,I,100,21,48,31,0,0,65,35,0,0,0,100,100,100,60,34,5
Trigo,2018/19,41,II,100,0,6,38,41,15,5,37,46,8,4,100,100,100,42,22,1
Trigo,2018/19,41,III,100,18,33,38,11,0,35,54,11,0,0,100,100,69,4,0,0
Trigo,2018/19,41,IV,100,5,43,41,11,0,31,58,11,0,0,100,100,61,0,0,0
Trigo,2018/19,41,V,100,8,21,37,34,0,19,48,31,2,0,100,100,61,10,0,0
Trigo,2018/19,41,VI,100,8,30,47,15,0,18,53,29,0,0,100,100,78,0,0,0
Trigo,2018/19,41,VII,100,6,12,33,44,5,9,23,31,37,0,100,97,52,0,0,0
Trigo,2018/19,41,IX,100,2,10,41,38,9,3,20,56,16,5,100,68,25,0,0,0
Trigo,2018/19,41,X,100,0,3,28,52,17,0,3,34,52,11,100,69,28,0,0,0
Trigo,2018/19,41,XI,100,0,5,48,42,5,0,30,58,12,0,100,57,12,0,0,0
Trigo,2018/19,41,XII,100,0,3,22,53,22,0,11,44,41,4,100,71,22,0,0,0
Trigo,2018/19,44,TOTAL,100,4,18,36,32,9,5,30,40,20,5,100,9.940.806.452,8.416.532.258,3.225.887.097,1.258.225.806,4.560.297.446
Trigo,2018/19,42,I,100,16,43,36,5,0,59,37,4,0,0,100,100,100,73,45,10
Trigo,2018/19,42,II,100,3,13,42,33,9,3,32,59,6,0,100,100,100,56,30,8
Trigo,2018/19,42,III,100,14,45,34,7,0,22,63,15,0,0,100,100,77,17,0,0
Trigo,2018/19,42,IV,100,17,48,32,3,0,48,47,5,0,0,100,100,70,3,0,0
Trigo,2018/19,42,V,100,4,25,42,29,0,21,43,36,0,0,100,100,72,19,3,0
Trigo,2018/19,42,VI,100,14,27,44,15,0,22,41,34,3,0,100,100,89,9,0,0
Trigo,2018/19,42,VII,100,6,14,38,42,0,4,31,36,29,0,100,100,60,0,0,0
Trigo,2018/19,42,IX,100,5,3,37,49,6,0,31,52,17,0,100,79,34,0,0,0
Trigo,2018/19,42,X,100,3,10,21,45,21,0,0,26,55,19,100,77,39,0,0,0
Trigo,2018/19,42,XI,100,5,14,41,35,5,11,34,47,8,0,100,68,25,0,0,0
Trigo,2018/19,42,XII,100,0,7,25,57,11,7,24,40,29,0,100,80,31,0,0,0
Trigo,2018/19,45,TOTAL,100,3,16,37,35,8,2,27,46,24,1,100,100,91.125,4.254.919.355,2.125.645.161,1.134.369.435
Trigo,2018/19,43,I,100,11,37,43,9,0,0,28,29,24,19,100,100,100,88,61,25
Trigo,2018/19,43,II,100,5,8,39,31,17,0,25,51,24,0,100,100,100,69,43,16
Trigo,2018/19,43,III,100,6,37,42,11,4,8,66,22,4,0,100,100,92,32,0,0
Trigo,2018/19,43,IV,100,8,53,37,2,0,34,54,12,0,0,100,100,86,19,5,1
Trigo,2018/19,43,V,100,11,23,33,30,3,14,52,30,4,0,100,100,85,35,10,0
Trigo,2018/19,43,VI,100,24,38,29,9,0,17,53,28,2,0,100,100,100,23,0,0
Trigo,2018/19,43,VII,100,3,8,46,37,6,6,35,41,18,0,100,100,72,6,0,0
Trigo,2018/19,43,IX,100,0,9,37,51,3,0,19,58,20,3,100,94,48,0,0,0
Trigo,2018/19,43,X,100,6,12,17,49,16,0,13,19,44,24,100,91,52,0,0,0
Trigo,2018/19,43,XI,100,0,6,45,41,8,3,26,52,19,0,100,81,39,0,0,0
Trigo,2018/19,43,XII,100,0,13,31,50,6,11,26,46,17,0,100,92,44,0,0,0
Trigo,2018/19,46,TOTAL,100,7,15,37,32,9,0,3,39,38,21,100,100,9.493.629.032,5.446.693.548,3.229.193.548,1.599.993.518
Trigo,2018/19,44,I,100,16,27,45,12,0,0,17,36,25,22,100,100,100,100,71,35
Trigo,2018/19,44,II,100,0,6,36,38,20,0,14,54,28,4,100,100,100,84,57,28
Trigo,2018/19,44,III,100,3,34,38,17,8,0,58,33,9,0,100,100,100,46,8,0
Trigo,2018/19,44,IV,100,4,46,37,9,4,25,46,21,8,0,100,100,98,35,13,0
Trigo,2018/19,44,V,100,3,24,36,31,6,6,44,37,11,2,100,100,96,48,22,4
Trigo,2018/19,44,VI,100,16,32,37,15,0,9,45,35,11,0,100,100,100,35,0,0
Trigo,2018/19,44,VII,100,4,10,40,38,8,0,24,45,22,9,100,100,85,19,0,0
Trigo,2018/19,44,IX,100,0,6,33,54,7,0,6,61,28,5,100,100,61,0,0,0
Trigo,2018/19,44,X,100,0,5,18,55,22,0,10,35,38,17,100,97,65,0,0,0
Trigo,2018/19,44,XI,100,0,2,36,46,16,2,16,41,33,8,100,95,54,0,0,0
Trigo,2018/19,44,XII,100,0,6,35,46,13,7,23,44,26,0,100,100,57,0,0,0
Trigo,2018/19,47,TOTAL,100,10,18,37,29,6,1,5,37,42,15,100,100,984.983.871,6.744.193.548,4.066.532.258,215.781.889
Trigo,2018/19,45,I,100,28,30,37,5,0,0,5,32,30,33,100,100,100,100,86,72
Trigo,2018/19,45,II,100,0,3,33,50,14,0,7,62,31,0,100,100,100,100,75,68
Trigo,2018/19,45,III,100,0,27,46,24,3,0,42,40,18,0,100,100,100,61,25,5
Trigo,2018/19,45,IV,100,7,41,34,11,7,17,36,32,15,0,100,100,100,49,24,0
Trigo,2018/19,45,V,100,2,14,44,32,8,0,37,45,18,0,100,100,100,62,37,15
Trigo,2018/19,45,VI,100,10,24,39,21,6,0,35,48,17,0,100,100,100,49,9,1
Trigo,2018/19,45,VII,100,0,5,41,44,10,0,18,56,26,0,100,100,100,36,8,0
Trigo,2018/19,45,IX,100,0,17,40,42,1,0,15,50,35,0,100,100,77,4,0,0
Trigo,2018/19,45,X,100,0,7,22,51,20,0,0,47,45,8,100,100,78,6,0,0
Trigo,2018/19,45,XI,100,0,5,32,52,11,3,19,44,34,0,100,100,69,2,0,0
Trigo,2018/19,45,XII,100,0,10,29,44,17,0,25,53,22,0,100,100,71,4,0,0
Trigo,2018/19,48,TOTAL,100,5,18,40,31,7,0,8,40,42,10,100,100,100,7.867.741.935,4.955.564.516,3.197.207.594
Trigo,2018/19,46,I,100,33,31,26,10,0,0,0,25,27,48,100,100,100,100,100,90
Trigo,2018/19,46,II,100,0,5,29,44,22,0,0,27,51,22,100,100,100,100,94,82
Trigo,2018/19,46,III,100,3,22,42,27,6,0,9,45,41,5,100,100,100,76,46,10
Trigo,2018/19,46,IV,100,0,31,46,18,5,0,10,48,38,4,100,100,100,59,30,0
Trigo,2018/19,46,V,100,6,21,38,30,5,0,7,31,20,42,100,100,100,80,52,35
Trigo,2018/19,46,VI,100,32,28,26,11,3,0,0,23,29,48,100,100,100,71,32,3
Trigo,2018/19,46,VII,100,0,6,42,35,17,0,0,38,49,13,100,100,100,54,20,0
Trigo,2018/19,46,IX,100,0,9,39,46,6,0,0,43,41,16,100,100,91,22,0,0
Trigo,2018/19,46,X,100,4,13,30,42,11,0,0,27,32,41,100,100,94,11,0,0
Trigo,2018/19,46,XI,100,0,2,36,49,13,0,4,51,42,3,100,100,76,7,0,0
Trigo,2018/19,46,XII,100,0,5,38,42,15,0,5,56,36,3,100,100,79,8,0,0
Trigo,2018/19,49,TOTAL,100,5,18,42,30,5,0,11,47,38,4,100,100,100,855.983.871,6.233.709.677,4.438.260.954
Trigo,2018/19,47,I,100,28,35,25,12,0,0,0,29,30,41,100,100,100,100,100,98
Trigo,2018/19,47,II,100,0,12,32,41,15,0,6,33,45,16,100,100,100,100,100,93
Trigo,2018/19,47,III,100,18,28,30,21,3,10,21,36,33,0,100,100,100,91,62,20
